4095,4095,1260
15,4095,521
1171,4095,1913
4095,4095,4095
971,4095,8
925,3951,20
4095,4095,4095
4079,4095,4095
3976,4095,4095
4095,4095,4095
2827,4095,72
709,3703,25
4095,4095,4095
4095,4095,2014
139,3919,18
739,4095,4095
4095,4095,4095
23,4095,59
1580,4095,2264
4095,4095,3477
124,4095,30
795,4095,4095
4095,4095,4095
0,3755,17
795,4095,56
4095,4095,4095
145,4095,25
3112,4095,4095
4095,4095,3707
207,4095,22
4095,4095,4095
4095,4095,2969
999,4095,25
4095,4095,3895
2176,4095,57
773,4095,98
4095,4095,4095
4095,4095,57
581,4095,38
4095,4095,4006
215,4095,14
4095,4095,4095
4095,4095,2605
685,4095,34
4095,4095,4095
4095,4095,1804
640,3899,26
4095,4095,4095
4095,4095,3219
173,4095,22
1691,4095,4095
4095,4095,4095
565,3500,8
18,4095,44
4095,4095,4095
4095,4095,4095
4095,4095,4095
3993,4095,4095
4095,4095,3560
9,4095,39
726,3792,20
4095,4095,4095
4095,4095,4095
0,4095,56
107,4095,1719
4095,4095,4095
4095,4095,55
741,4095,24
4095,4095,4095
4095,4095,3823
517,4095,24
908,4095,21
4095,4095,3338
4095,4095,104
755,3576,42
4095,4095,4095
4095,4095,3551
616,4095,20
4095,4095,4095
4095,4095,4095
239,4095,20
764,4095,2156
4095,4095,4095
3409,4095,6
752,4095,24
4095,4095,4095
4095,4095,4013
442,4095,12
33,4095,4095
4095,4095,3639
1975,4095,52
684,4095,15
4095,4095,4095
314,4095,19
4095,4095,4095
4095,4095,3745
263,4095,71
1247,4095,4095
4095,4095,4095
1148,4095,16
4095,4095,4095
3982,4095,4095
4095,4095,4095
4095,4095,2957
487,4095,16
4095,4095,3567
4095,4095,1385
589,4095,17
4095,4095,4095
4095,4095,4015
89,4095,12
879,3971,42
4095,4095,4095
4095,4095,4095
904,4095,21
4095,4095,4095
4095,4095,2847
632,4095,20
4095,4095,4095
4095,4095,3789
176,4095,24
745,4095,3862
4095,4095,4095
1723,4095,67
791,4051,26
4095,4095,2999
4095,4095,64
735,3934,24
4095,4095,4095
4095,4095,2262
419,4095,23
4095,4095,4095
4095,4095,2775
612,4095,17
1095,4095,25
4095,4095,4095
4095,4095,3291
436,4095,17
4095,4095,4095
4095,4095,4095
4095,4095,4095
0,4095,55
739,3801,29
4095,4095,4095
1698,3821,9
745,2967,28
4095,4095,4095
4095,4095,1925
817,3155,19
4095,4095,4095
4095,4095,3475
763,3833,26
4095,4095,4095
4095,4095,964
715,4095,33
3483,4095,4095
4095,4095,4095
4095,4095,4095
3900,4095,4095
3991,4095,4095
4095,4095,4095
103,4095,36
631,4095,4095
4095,4095,4095
624,4095,25
745,4095,37
4095,4095,4095
4095,4095,3668
142,4095,25
1152,2567,16
4095,4095,4095
229,4095,27
395,4095,4080
4095,4095,4039
3090,4095,51
752,4095,20
4095,4095,4095
1560,4095,256
467,4095,89
4095,4095,4095
4095,4095,101
667,3631,25
4095,4095,4095
4095,4095,2343
623,4019,26
4095,4095,4095
519,4095,19
318,3440,1709
4095,4095,4095
107,4095,9
36,4095,2538
4095,4095,4095
667,4095,18
1371,4095,2
4095,4095,4095
420,3144,537
29,4095,3071
4095,4095,4095
40,4095,13
17,4095,1145
4095,4095,4095
4095,4095,1996
351,2827,24
2688,4095,4095
4095,4095,4095
0,4095,53
688,3723,24
4095,4095,4095
4095,4095,4095
0,4095,8
4095,4095,4095
4095,4095,4095
4095,4095,3685
33,3483,16
13,3983,2043
4095,4095,4095
4095,4095,263
776,4095,25
4095,4095,4095
4095,4095,4095
137,4095,27
750,3602,17
4095,4095,4095
4095,4095,4095
5,4095,16
830,3562,22
4095,4095,4095
4095,4095,4095
268,4095,12
4095,4095,910
4095,4095,3416
685,3479,36
4095,4095,4095
4095,4095,4095
17,3740,14
343,1437,1482
4095,4095,4095
4095,4095,613
373,3368,37
4095,4095,4095
4095,4095,4095
19,3556,20
28,4095,2655
4095,4095,4095
4095,4095,73
742,3254,40
4095,4095,4095
4095,4095,2588
20,3281,35
1003,3141,33
4095,4095,4095
4095,4095,4095
25,4095,24
1067,3509,40
4095,4095,4095
4095,4095,4095
4095,4095,4095
4095,4095,4095
4095,4095,4095
4075,4095,4095
4095,4095,4095
4095,4095,4095
4095,4095,3803
2077,4095,89
763,3148,46
4095,4095,4095
4095,4095,1019
687,4039,40
4095,4095,4095
4095,4095,4095
0,3862,17
19,4095,341
4095,4095,4095
4095,4095,2614
489,3484,25
4095,4095,4095
4095,4095,4095
535,3575,24
931,4095,44
4095,4095,4095
4095,4095,2909
646,4095,23
3600,4095,4095
4095,4095,4095
76,3903,12
715,3976,15
91,4095,6
4095,4095,4095
682,4095,24
641,3245,40
4095,4095,4095
4095,4095,1728
763,4095,36
4095,4095,4095
4095,4095,3092
0,3621,29
2579,4095,4095
4095,4095,4095
4095,4095,538
446,3059,25
1193,4095,4095
4095,4095,4095
4095,4095,2335
397,3677,33
4091,4095,4095
4095,4095,4095
4095,4095,87
466,4095,35
4095,4095,4095
4095,4095,1780
797,4058,29
4095,4095,4095
4095,4095,1564
840,4095,47
4095,4095,4095
4095,4095,2364
4095,4095,4095
3775,4095,4095
4025,4095,4095
4095,4095,4095
4095,4095,4095
97,4095,22
3685,4095,4095
4095,4095,4095
557,4095,18
185,4095,69
4095,4095,4095
4095,4095,47
589,3692,20
4095,4095,4095
4095,4095,3822
0,3377,22
16,4095,2205
4095,4095,4095
4095,4095,1204
581,3687,22
4095,4095,4095
4059,4095,4095
3943,4095,4095
3999,4095,4095
3872,4095,4095
2256,4095,4095
4095,4095,3805
607,3527,15
4095,4095,4095
4095,4095,4095
954,4095,15
12,4095,707
4095,4095,3876
4095,4095,1320
475,4095,24
719,4095,4095
4095,4095,3697
155,4095,21
25,3951,282
4095,4095,4095
4095,4095,37
759,4095,25
4095,4095,4095
4095,4095,4095
24,3815,27
744,3175,27
4095,4095,4095
4095,4095,4095
212,3508,17
767,3725,24
4095,4095,4095
4095,4095,4095
4095,4095,6
4095,4095,4095
3527,4095,4095
4042,4095,4095
2827,4095,4095
716,4095,55
4095,4095,4095
4095,4095,668
567,3455,31
4095,4095,3177
4095,4095,3879
152,4095,31
751,3831,28
4095,4095,4095
4095,4095,2975
0,3501,27
843,4095,33
4095,4095,4095
4095,4095,85
793,4095,35
4095,4095,4095
4095,4095,2044
432,3784,24
139,4095,2711
4095,4095,4095
0,4095,25
794,4095,24
4095,4095,4095
4095,4095,2919
120,4095,47
512,4095,1159
119,4095,4095
4095,4095,4095
4095,4095,4095
4095,4095,4095
4095,4095,4095
479,4095,38
4095,4095,4095
4095,4095,3623
192,4095,24
4095,4095,4095
4095,4095,4095
40,4095,59
4095,4095,4095
4093,4095,73
660,3766,28
3289,4095,4095
4095,4095,4095
635,4095,31
811,3543,22
4095,4095,4095
4095,4095,2572
377,3734,21
565,4095,4095
4095,4095,4095
4095,4095,1451
455,4011,31
768,4095,3720
4095,4095,4095
4095,4095,74
823,3595,28
3481,4095,4095
4095,4095,4095
1447,3453,16
758,4095,22
4095,4095,4095
4095,4095,4095
631,3417,24
83,4095,2240
4095,4095,4095
55,4095,22
2698,4095,4095
4095,4095,4054
984,4095,29
968,4095,29
4095,4095,4095
4095,4095,2685
438,3823,29
4095,4095,4095
4095,4095,4095
297,3659,26
1975,4095,4095
4095,4095,3894
4095,4095,156
756,4027,24
4095,4095,4095
4095,4095,4095
117,3994,29
75,4095,2660
4095,4095,4095
4095,4095,3429
373,4095,29
1610,4095,3095
4095,4095,4095
226,4095,27
902,3794,29
3112,4095,4095
4095,4095,4095
1239,4095,56
759,4095,22
4095,4095,4095
4095,4095,3489
13,4095,24
877,4095,36
4095,4095,4095
4095,4095,2840
285,4095,24
40,4095,3379
4095,4095,4095
4095,4095,2812
52,4095,26
796,4095,1848
4095,4095,4095
3301,4095,12
768,3063,24
4095,4095,4095
4095,4095,4095
4095,4095,395
599,3611,24
3320,4095,4095
4095,4095,4095
4095,4095,4095
521,3667,22
3576,4095,4095
4095,4095,4095
4095,4095,2083
476,3288,31
1227,4095,3956
4095,4095,4095
4095,4095,4095
0,3725,29
28,4095,2403
4095,4095,4095
4095,4095,3660
666,4095,8
4095,4095,4095
4095,4095,4095
1195,4095,33
765,3507,35
4095,4095,4095
4095,4095,2583
63,3384,21
648,4095,33
4095,4095,4095
4095,4095,4095
1316,4095,20
786,2836,28
4095,4095,4095
4095,4095,4095
280,3824,24
4095,4095,4095
4095,4095,4095
53,4095,28
1039,3720,36
4095,4095,4095
4095,4095,88
700,3772,30
4095,4095,4095
4095,4095,2360
1712,4095,63
691,3505,26
4095,4095,4095
4095,4095,4095
267,4095,31
744,3752,26
4095,4095,4095
4095,4095,794
503,3867,39
4095,4095,4095
253,4095,34
4095,4095,4095
4095,4095,1676
413,3951,35
4095,4095,4095
4095,4095,3885
141,3521,37
3679,4095,4095
4095,4095,3943
56,3592,24
79,4095,2201
4095,4095,4095
4095,4095,800
478,3702,33
4041,4095,4095
4095,4095,4095
764,4095,20
811,3951,18
4095,4095,3959
364,3923,31
919,4095,35
4095,4095,4095
4095,4095,2464
991,979,20
4095,4095,4095
4095,4095,2751
623,3975,26
3319,4095,4095
4095,4095,4095
4095,4095,85
534,4095,42
2966,4095,4095
4095,4095,4095
4095,4095,75
614,3068,29
3958,4095,4095
4095,4095,4095
1940,4095,62
954,3742,29
4095,4095,4095
4095,4095,4095
551,3423,25
46,4095,683
4095,4095,4095
4095,4095,4095
4095,4095,59
653,4095,34
4095,4095,4095
4095,4095,4095
4095,4095,87
764,4095,28
4095,4095,4095
4095,4095,4095
1758,4095,51
1030,4095,25
4095,4095,4095
4095,4095,4095
985,3877,31
4095,4095,4095
4095,4095,2805
888,3628,20
4095,4095,4095
567,4095,26
