174,4095,57
4095,4095,3835
4095,4095,3240
621,4095,632
0,4095,0
4095,4095,4095
0,4095,29
4095,4095,3752
4095,4095,4095
1076,4095,466
68,4095,31
4095,4095,3575
4095,4095,4095
0,4095,27
2760,4095,2443
4095,4095,4095
4095,4095,4095
31,4095,0
1362,4095,625
4095,4095,4095
9,4095,29
3145,4095,2862
4095,4095,4095
4095,4095,3614
108,4095,33
4095,4095,3828
4095,4095,4095
22,4095,1
416,4095,362
4095,4095,4095
80,4095,0
110,4095,33
4095,4095,4095
4095,4095,4095
4095,4095,2246
62,4095,33
2983,4095,2822
4095,4095,4095
4095,4095,4095
33,4095,1
83,4095,39
4095,4095,4095
4095,4095,4095
25,4095,35
2687,4095,2592
4095,4095,4095
4081,4095,1179
65,4095,25
2902,4095,2541
4095,4095,4095
4095,4095,4095
51,4095,25
4095,4095,3260
4095,4095,3738
4095,4095,4095
96,4095,43
4095,4095,3067
4095,4095,4095
2472,4095,703
119,4095,33
4095,4095,3411
4095,4095,4095
46,4095,41
417,4095,46
4095,4095,4095
4095,4095,4095
54,4095,31
4095,4095,3465
4095,4095,4095
4095,4095,1321
91,4095,24
4095,4095,3504
4095,4095,4095
0,4095,42
95,4095,58
4095,4095,3980
4095,4095,3419
61,4095,34
2847,4095,2598
4095,4095,4055
72,4095,28
2121,4095,2100
4095,4095,4095
357,4095,544
215,4095,45
4095,4095,4095
4095,4095,2623
259,4095,31
4095,4095,4075
743,4095,54
345,4095,56
4095,4095,4095
4095,4095,4047
56,4095,26
4095,4095,3383
4095,4095,4095
4095,4095,4095
39,4095,0
4095,4095,3343
4095,4095,3289
40,4095,33
4095,4095,3488
4095,4095,4095
4095,4095,1861
16,4095,52
4095,4095,3644
4095,4095,4095
2532,4095,659
75,4095,40
4095,4095,3851
4095,4095,4076
119,4095,0
4095,4095,4075
4095,4095,4095
0,4095,33
167,4095,40
4095,4095,3955
4095,4095,4095
43,4095,0
2362,4095,2284
4095,4095,3657
4095,4095,4057
0,4095,43
4095,4095,2920
4095,4095,4095
3155,4095,1047
56,4095,37
4095,4095,3539
4095,4095,4095
14,4095,0
3577,4095,3315
4095,4095,4095
3511,4095,411
220,4095,29
4095,4095,3512
4095,4095,4095
231,4095,43
95,4095,33
4095,4095,4095
4095,4095,4095
110,4095,37
4095,4095,3253
4095,4095,2192
1628,4095,1357
4095,4095,4075
45,4095,28
570,4095,334
4095,4095,4095
4095,4095,2653
150,4095,52
4095,4095,4095
4095,4095,4095
21,4095,44
163,4095,39
4095,4095,3420
4095,4095,4095
4095,4095,2227
74,4095,27
4095,4095,4095
4095,4095,2569
0,4095,34
3116,4095,2854
4095,4095,4095
16,4095,27
119,4095,42
4095,4095,3471
4095,4095,4095
0,4095,40
125,4095,35
4095,4095,3432
4095,4095,4056
4095,4095,4012
85,3894,0
196,4095,51
4095,4095,4095
4095,4095,4095
4,4095,13
157,4095,135
4095,4095,3851
4095,4095,4095
227,4095,24
1791,4095,1623
4095,4095,3627
4095,4095,4095
4095,4095,2011
47,4095,33
4095,4095,3670
4095,4095,4095
4095,4095,2860
116,4095,9
4095,4095,3282
4095,4095,4095
0,4095,38
3049,4095,2836
4095,4095,4095
4095,4095,4095
0,4095,38
103,4095,33
4095,4095,3843
4095,4095,2925
0,4095,0
3253,4095,3023
4095,4095,4095
4095,4095,4095
116,4095,45
43,4095,51
4095,4095,3576
4095,4095,4049
4095,4095,1894
60,4095,41
4095,4095,3465
4095,4095,4095
0,4095,42
176,4095,71
4095,4095,4095
4095,4095,1644
681,4095,52
4095,4095,4095
3413,4095,820
4095,4095,3260
