3240,4095,4095,4095,4095,4095,0,4095,52,0,3614,0,30,4095,1030,4095,4095,4095,4095,4095,4095,0,4095,0,0,4095,0,4095,4095,4095
0,3316,0,1368,4095,2941,4095,4095,4095,0,3911,0,1,4095,43,4095,4095,4095,0,4095,0,0,4095,0,1939,4095,2935,4095,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095,0,3725,0,0,2975,0,3479,4095,4095,4095,4095,4095,3479,4095,4095,4095,4095,4095,4095,4095,4095
0,4095,11,4095,4095,4095,4095,4095,4095,3007,4095,2744,0,3232,0,4,2936,0,3246,4095,4095,4095,4095,4095,0,4095,46,0,2843,0
0,3525,0,0,3468,0,3863,4095,4095,4095,4095,4095,0,3217,0,3,4095,3286,1179,4095,4044,1710,4095,4095,1839,4095,3996,2063,4095,4095
4095,4095,4095,4095,4095,4095,0,3237,0,4032,4095,4095,4095,4095,4095,4054,4095,4095,3799,4095,4095,1885,4095,4095,4039,4095,4095,0,2995,0
4095,4095,4095,4095,4095,4095,0,3313,0,3948,4095,4095,4095,4095,4095,201,4095,378,0,3223,0,4056,4095,4095,4095,4095,4095,4095,4095,4051
0,4095,0,20,4095,1961,4095,4095,4095,4095,4095,4095,0,3516,0,4095,4095,4095,4095,4095,4095,4095,4095,4095,0,3825,0,4095,4095,4095
4095,4095,4095,0,3822,0,16,4095,789,4095,4095,4095,4095,4095,4095,0,4095,0,0,3223,0,3045,4095,4095,4095,4095,4095,4095,4095,4095
0,4095,11,4095,4095,4095,4095,4095,4095,3007,4095,2744,0,3232,0,4,2936,0,3246,4095,4095,4095,4095,4095,0,4095,46,0,2843,0
3430,4095,4095,4095,4095,4095,0,4011,8,696,4095,4095,4095,4095,4095,0,4095,29,0,2899,14,3452,4095,4095,4095,4095,4095,4095,4095,4095
0,4095,0,20,4095,1961,4095,4095,4095,4095,4095,4095,0,3516,0,4095,4095,4095,4095,4095,4095,4095,4095,4095,0,3825,0,4095,4095,4095
4095,4095,4095,4095,4095,4095,0,4095,0,0,3995,0,4095,4095,4095,4095,4095,4095,0,4095,0,0,3887,0,4095,4095,4095,4095,4095,4095
0,3065,0,4095,4095,4095,4095,4095,4095,0,4095,0,2,2840,33,4095,4095,4095,4095,4095,4095,3660,4095,4095,0,4095,0,0,3869,0
3000,4095,4095,4095,4095,4095,0,3464,28,18,4095,1104,4095,4095,4095,4095,4095,4095,4095,4095,4095,0,3801,0,2631,4095,4095,4095,4095,4095
4095,4095,4095,0,4095,0,0,3870,0,40,4095,261,4095,4095,4095,4095,4095,4095,0,4095,0,4043,4095,4095,2403,4095,2248,0,3576,0
0,3576,335,4095,4095,4095,3791,4095,4095,0,3801,0,2344,4095,4095,4095,4095,4095,0,3120,0,3599,4095,4095,4095,4095,4095,0,3639,0
4089,4095,4095,4095,4095,4095,0,3239,68,47,4095,1419,4095,4095,4095,4095,4095,4095,0,3870,0,4095,4095,4095,4095,4095,4095,0,4095,0
4095,4095,4095,0,3653,0,2103,4095,4095,4095,4095,4095,0,3947,0,0,4095,149,4095,4095,4095,4095,4095,4095,0,4095,0,0,3227,139
0,3316,0,1368,4095,2941,4095,4095,4095,0,3911,0,1,4095,43,4095,4095,4095,0,4095,0,0,4095,0,1939,4095,2935,4095,4095,4095
1590,4095,1434,0,3688,0,4095,4095,4095,4095,4095,4095,0,4095,19,0,4095,0,4095,4095,4095,4095,4095,4095,0,4095,0,0,3325,59
4051,4095,4095,4095,4095,4095,0,4095,0,0,3724,0,2139,4095,4095,4095,4095,4095,4095,4095,4095,3133,4095,4095,0,4095,0,4095,4095,4095
4095,4095,4095,0,3653,0,2103,4095,4095,4095,4095,4095,0,3947,0,0,4095,149,4095,4095,4095,4095,4095,4095,0,4095,0,0,3227,139
4095,4095,4095,0,4095,0,0,3436,0,3640,4095,4095,4095,4095,4095,4095,4095,4095,0,3847,0,1180,4095,4095,4095,4095,4095,4095,4095,4095
0,3352,0,4095,4095,4095,4095,4095,4095,2931,4095,2733,0,3657,0,4095,4095,4095,2520,4095,2731,0,3228,523,3213,4095,4095,4095,4095,4095
0,4095,0,0,3454,10,3930,4095,4095,3929,4095,4095,844,4095,1148,0,3271,0,0,3799,0,4095,4095,4095,0,3597,0,0,3799,0
4095,4095,4095,4095,4095,4095,4095,4095,4095,0,3725,0,0,2975,0,3479,4095,4095,4095,4095,4095,3479,4095,4095,4095,4095,4095,4095,4095,4095
4095,4095,4095,4095,4095,4095,0,3515,0,4095,4095,4095,0,4095,0,1355,4095,2376,4095,4095,4095,0,4095,0,0,4095,0,3591,4095,4095
4095,4095,4095,0,4095,39,0,3872,87,4095,4095,4095,4095,4095,4095,3343,4095,3459,0,3724,0,4095,4095,4095,4095,4095,4095,0,4095,0
0,3065,0,4095,4095,4095,4095,4095,4095,0,4095,0,2,2840,33,4095,4095,4095,4095,4095,4095,3660,4095,4095,0,4095,0,0,3869,0
4078,4095,4095,0,4095,48,0,4095,0,0,3789,0,3919,4095,4095,4095,4095,4095,0,3021,0,25,4095,56,4095,4095,4095,0,4095,0
0,3664,17,0,3932,0,4095,4095,4095,4095,4095,4095,0,4095,0,12,4095,2643,4095,4095,4095,0,4062,91,3601,4095,4095,4095,4095,4095
3928,4095,4095,4095,4095,4095,3215,4095,4095,3226,4095,4095,1952,4095,4095,3020,4095,4095,2649,4095,4095,2669,4095,4095,2144,4095,4095,0,4095,0
4051,4095,4095,4095,4095,4095,0,4095,0,0,3724,0,2139,4095,4095,4095,4095,4095,4095,4095,4095,3133,4095,4095,0,4095,0,4095,4095,4095
0,4095,11,4095,4095,4095,4095,4095,4095,3007,4095,2744,0,3232,0,4,2936,0,3246,4095,4095,4095,4095,4095,0,4095,46,0,2843,0
0,3144,0,365,4095,4095,3965,4095,4095,4095,4095,4095,2895,4095,3455,0,4047,0,4,3759,4,4095,4095,4095,4095,4095,4095,2725,4095,3019
3430,4095,4095,4095,4095,4095,0,4011,8,696,4095,4095,4095,4095,4095,0,4095,29,0,2899,14,3452,4095,4095,4095,4095,4095,4095,4095,4095
0,3576,335,4095,4095,4095,3791,4095,4095,0,3801,0,2344,4095,4095,4095,4095,4095,0,3120,0,3599,4095,4095,4095,4095,4095,0,3639,0
4095,4095,4095,4095,4095,4095,0,4095,0,0,4095,0,4095,4095,4095,4095,4095,4095,3321,4095,3784,0,3036,0,4095,4095,4095,4095,4095,4095
4095,4095,4095,0,4095,0,0,3436,0,3640,4095,4095,4095,4095,4095,4095,4095,4095,0,3847,0,1180,4095,4095,4095,4095,4095,4095,4095,4095
0,4087,0,0,3775,0,4095,4095,4095,2089,4095,2090,0,3784,0,2823,4095,4095,3979,4095,4095,4095,4095,4095,0,4095,0,0,4095,0
0,4095,11,4095,4095,4095,4095,4095,4095,3007,4095,2744,0,3232,0,4,2936,0,3246,4095,4095,4095,4095,4095,0,4095,46,0,2843,0
0,4095,0,3171,4095,3447,4095,4095,4095,800,4095,919,0,3812,0,4095,4095,4095,4095,4095,4095,3995,4095,4095,0,3588,0,36,4095,1264
0,3316,0,1368,4095,2941,4095,4095,4095,0,3911,0,1,4095,43,4095,4095,4095,0,4095,0,0,4095,0,1939,4095,2935,4095,4095,4095
4095,4095,4095,0,4095,39,0,3872,87,4095,4095,4095,4095,4095,4095,3343,4095,3459,0,3724,0,4095,4095,4095,4095,4095,4095,0,4095,0
4051,4095,4095,4095,4095,4095,0,4095,0,0,3724,0,2139,4095,4095,4095,4095,4095,4095,4095,4095,3133,4095,4095,0,4095,0,4095,4095,4095
0,4095,0,20,4095,1961,4095,4095,4095,4095,4095,4095,0,3516,0,4095,4095,4095,4095,4095,4095,4095,4095,4095,0,3825,0,4095,4095,4095
0,4095,0,3,4095,842,4095,4095,4095,0,4016,14,2680,4095,3421,4095,4095,4095,0,4095,0,3019,4095,4095,55,4095,2840,3756,4095,4095
0,4095,0,0,3607,0,4095,4095,4095,1780,4095,2973,0,3867,0,0,4095,0,4095,4095,4095,2953,4095,2952,0,3975,0,12,4012,299
0,3144,0,365,4095,4095,3965,4095,4095,4095,4095,4095,2895,4095,3455,0,4047,0,4,3759,4,4095,4095,4095,4095,4095,4095,2725,4095,3019
0,3664,17,0,3932,0,4095,4095,4095,4095,4095,4095,0,4095,0,12,4095,2643,4095,4095,4095,0,4062,91,3601,4095,4095,4095,4095,4095
1359,4095,4095,4095,4095,4095,4095,4095,4095,0,3100,0,8,4095,1181,4068,4095,4095,4095,4095,4095,0,3144,0,0,4095,0,13,4095,451
0,4087,0,0,3775,0,4095,4095,4095,2089,4095,2090,0,3784,0,2823,4095,4095,3979,4095,4095,4095,4095,4095,0,4095,0,0,4095,0
4095,4095,4095,4095,4095,4095,0,3515,0,4095,4095,4095,0,4095,0,1355,4095,2376,4095,4095,4095,0,4095,0,0,4095,0,3591,4095,4095
3430,4095,4095,4095,4095,4095,0,4011,8,696,4095,4095,4095,4095,4095,0,4095,29,0,2899,14,3452,4095,4095,4095,4095,4095,4095,4095,4095
3848,4095,4095,3701,4095,4095,4095,4095,4095,3,3903,193,3514,4095,4095,4095,4095,4095,4095,4095,4095,0,4095,24,0,4095,0,2759,4095,3324
3735,4095,4095,4095,4095,4095,0,3186,0,0,4095,0,3887,4095,4095,4095,4095,4095,0,4006,0,0,4095,0,4095,4095,4095,0,4095,0
0,4095,0,0,3733,0,3676,4095,4095,0,3691,1007,1395,4095,4095,4095,4095,4095,4095,4095,4095,0,3424,0,18,3501,1134,4095,4095,4095
4095,4095,4095,4095,4095,4095,0,3313,0,3948,4095,4095,4095,4095,4095,201,4095,378,0,3223,0,4056,4095,4095,4095,4095,4095,4095,4095,4051
3000,4095,4095,4095,4095,4095,0,3464,28,18,4095,1104,4095,4095,4095,4095,4095,4095,4095,4095,4095,0,3801,0,2631,4095,4095,4095,4095,4095
0,3664,17,0,3932,0,4095,4095,4095,4095,4095,4095,0,4095,0,12,4095,2643,4095,4095,4095,0,4062,91,3601,4095,4095,4095,4095,4095
1359,4095,4095,4095,4095,4095,4095,4095,4095,0,3100,0,8,4095,1181,4068,4095,4095,4095,4095,4095,0,3144,0,0,4095,0,13,4095,451
4095,4095,4095,4095,4095,4095,0,4095,0,0,3995,0,4095,4095,4095,4095,4095,4095,0,4095,0,0,3887,0,4095,4095,4095,4095,4095,4095
3240,4095,4095,4095,4095,4095,0,4095,52,0,3614,0,30,4095,1030,4095,4095,4095,4095,4095,4095,0,4095,0,0,4095,0,4095,4095,4095
3776,4095,4095,4095,4095,4095,0,3704,35,4095,4095,4095,2703,4095,4095,3932,4095,4095,3532,4095,4095,3035,4095,4095,2835,4095,4095,2984,4095,4095
0,3095,0,0,4095,0,3789,4095,4095,4006,4095,4095,4095,4095,4095,0,3120,0,3799,4095,4095,4095,4095,4095,0,4095,0,3938,4095,4095
0,3352,0,4095,4095,4095,4095,4095,4095,2931,4095,2733,0,3657,0,4095,4095,4095,2520,4095,2731,0,3228,523,3213,4095,4095,4095,4095,4095
0,3576,335,4095,4095,4095,3791,4095,4095,0,3801,0,2344,4095,4095,4095,4095,4095,0,3120,0,3599,4095,4095,4095,4095,4095,0,3639,0
4095,4095,4095,4095,4095,4095,0,3515,0,4095,4095,4095,0,4095,0,1355,4095,2376,4095,4095,4095,0,4095,0,0,4095,0,3591,4095,4095
4095,4095,4095,4095,4095,4095,4095,4095,4095,0,3725,0,0,2975,0,3479,4095,4095,4095,4095,4095,3479,4095,4095,4095,4095,4095,4095,4095,4095
0,3144,0,365,4095,4095,3965,4095,4095,4095,4095,4095,2895,4095,3455,0,4047,0,4,3759,4,4095,4095,4095,4095,4095,4095,2725,4095,3019
4078,4095,4095,0,4095,48,0,4095,0,0,3789,0,3919,4095,4095,4095,4095,4095,0,3021,0,25,4095,56,4095,4095,4095,0,4095,0
0,3192,0,0,3221,0,1952,4095,4095,4095,4095,4095,0,3295,0,0,3800,0,4060,4095,4095,4095,4095,4095,4095,4095,4095,0,3399,0
3240,4095,4095,4095,4095,4095,0,4095,52,0,3614,0,30,4095,1030,4095,4095,4095,4095,4095,4095,0,4095,0,0,4095,0,4095,4095,4095
0,3525,0,0,3468,0,3863,4095,4095,4095,4095,4095,0,3217,0,3,4095,3286,1179,4095,4044,1710,4095,4095,1839,4095,3996,2063,4095,4095
9,4095,549,4095,4095,4095,4095,4095,4095,0,4095,60,0,3298,0,16,4095,535,4095,4095,4095,3907,4095,4095,0,3735,0,3214,4095,4095
4095,4095,4095,0,4095,0,0,3436,0,3640,4095,4095,4095,4095,4095,4095,4095,4095,0,3847,0,1180,4095,4095,4095,4095,4095,4095,4095,4095
0,3095,0,0,4095,0,3789,4095,4095,4006,4095,4095,4095,4095,4095,0,3120,0,3799,4095,4095,4095,4095,4095,0,4095,0,3938,4095,4095
0,4095,0,3171,4095,3447,4095,4095,4095,800,4095,919,0,3812,0,4095,4095,4095,4095,4095,4095,3995,4095,4095,0,3588,0,36,4095,1264
4095,4095,4095,4095,4095,4095,0,3515,0,4095,4095,4095,0,4095,0,1355,4095,2376,4095,4095,4095,0,4095,0,0,4095,0,3591,4095,4095
0,3525,0,0,3468,0,3863,4095,4095,4095,4095,4095,0,3217,0,3,4095,3286,1179,4095,4044,1710,4095,4095,1839,4095,3996,2063,4095,4095
3776,4095,4095,4095,4095,4095,0,3704,35,4095,4095,4095,2703,4095,4095,3932,4095,4095,3532,4095,4095,3035,4095,4095,2835,4095,4095,2984,4095,4095
0,3192,0,0,3221,0,1952,4095,4095,4095,4095,4095,0,3295,0,0,3800,0,4060,4095,4095,4095,4095,4095,4095,4095,4095,0,3399,0
3998,4095,4095,4095,4095,4095,0,3418,0,1931,4095,3136,4076,4095,4095,0,4004,0,794,4095,3272,4095,4095,4095,2454,4095,2592,0,3308,817
9,4095,549,4095,4095,4095,4095,4095,4095,0,4095,60,0,3298,0,16,4095,535,4095,4095,4095,3907,4095,4095,0,3735,0,3214,4095,4095
4095,4095,4095,4095,4095,4095,0,3767,0,21,4095,92,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,0,4059,0,4095,4095,4095
4095,4095,4095,0,4095,39,0,3872,87,4095,4095,4095,4095,4095,4095,3343,4095,3459,0,3724,0,4095,4095,4095,4095,4095,4095,0,4095,0
4095,4095,4095,0,4095,39,0,3872,87,4095,4095,4095,4095,4095,4095,3343,4095,3459,0,3724,0,4095,4095,4095,4095,4095,4095,0,4095,0
0,3144,0,365,4095,4095,3965,4095,4095,4095,4095,4095,2895,4095,3455,0,4047,0,4,3759,4,4095,4095,4095,4095,4095,4095,2725,4095,3019
3336,4095,4095,3771,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,1463,4095,1616,0,4095,0,0,3868,0,0,3918,0,0,3836,0
3336,4095,4095,3771,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,1463,4095,1616,0,4095,0,0,3868,0,0,3918,0,0,3836,0
0,3192,0,0,3221,0,1952,4095,4095,4095,4095,4095,0,3295,0,0,3800,0,4060,4095,4095,4095,4095,4095,4095,4095,4095,0,3399,0
4095,4095,4095,4095,4095,4095,0,4095,0,0,4095,0,4095,4095,4095,4095,4095,4095,3321,4095,3784,0,3036,0,4095,4095,4095,4095,4095,4095
12,4095,46,3944,4095,4095,0,4095,0,0,4095,0,2207,4095,3367,3388,4095,4095,0,4095,0,475,4095,4095,0,2475,0,0,4095,0
0,3463,0,983,4095,3087,4095,4095,4095,4095,4095,4095,0,3703,0,0,3271,0,633,4095,3241,4095,4095,4095,388,4095,366,0,3436,0
0,2568,0,3935,4095,4095,3628,4095,4095,0,3069,0,3941,4095,4095,4095,4095,4095,0,3024,369,0,3251,0,4095,4095,4095,4095,4095,4095
0,4095,0,0,3733,0,3676,4095,4095,0,3691,1007,1395,4095,4095,4095,4095,4095,4095,4095,4095,0,3424,0,18,3501,1134,4095,4095,4095
0,4095,0,0,3607,0,4095,4095,4095,1780,4095,2973,0,3867,0,0,4095,0,4095,4095,4095,2953,4095,2952,0,3975,0,12,4012,299
3631,4095,4095,4095,4095,4095,4095,4095,4095,0,4095,0,0,3516,0,3904,4095,4095,4095,4095,4095,4095,4095,4095,0,3785,0,0,3954,0
4095,4095,4095,0,4095,0,0,3436,0,3640,4095,4095,4095,4095,4095,4095,4095,4095,0,3847,0,1180,4095,4095,4095,4095,4095,4095,4095,4095
9,4095,549,4095,4095,4095,4095,4095,4095,0,4095,60,0,3298,0,16,4095,535,4095,4095,4095,3907,4095,4095,0,3735,0,3214,4095,4095
3223,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,0,4095,0,0,3112,20,0,3657,0,4095,4095,4095,4095,4095,4095,1854,4095,1723
4095,4095,4095,4095,4095,4095,0,4095,0,0,4095,0,4095,4095,4095,4095,4095,4095,3321,4095,3784,0,3036,0,4095,4095,4095,4095,4095,4095
4095,4095,4095,0,4095,0,0,4095,0,4095,4095,4095,4014,4095,4095,0,4095,0,0,3696,0,4055,4095,4095,4095,4095,4095,4095,4095,4095
0,4095,40,0,3648,0,3203,4095,4095,4095,4095,4095,2191,4095,2286,0,3037,0,2449,4095,4095,4095,4095,4095,0,3540,0,0,3384,0
4095,4095,4095,4095,4095,4095,0,3313,0,3948,4095,4095,4095,4095,4095,201,4095,378,0,3223,0,4056,4095,4095,4095,4095,4095,4095,4095,4051
3776,4095,4095,4095,4095,4095,0,3704,35,4095,4095,4095,2703,4095,4095,3932,4095,4095,3532,4095,4095,3035,4095,4095,2835,4095,4095,2984,4095,4095
3776,4095,4095,4095,4095,4095,0,3704,35,4095,4095,4095,2703,4095,4095,3932,4095,4095,3532,4095,4095,3035,4095,4095,2835,4095,4095,2984,4095,4095
4095,4095,4095,0,4095,0,0,3870,0,40,4095,261,4095,4095,4095,4095,4095,4095,0,4095,0,4043,4095,4095,2403,4095,2248,0,3576,0
0,3352,0,4095,4095,4095,4095,4095,4095,2931,4095,2733,0,3657,0,4095,4095,4095,2520,4095,2731,0,3228,523,3213,4095,4095,4095,4095,4095
3776,4095,4095,4095,4095,4095,0,3704,35,4095,4095,4095,2703,4095,4095,3932,4095,4095,3532,4095,4095,3035,4095,4095,2835,4095,4095,2984,4095,4095
0,4095,40,0,3648,0,3203,4095,4095,4095,4095,4095,2191,4095,2286,0,3037,0,2449,4095,4095,4095,4095,4095,0,3540,0,0,3384,0
1590,4095,1434,0,3688,0,4095,4095,4095,4095,4095,4095,0,4095,19,0,4095,0,4095,4095,4095,4095,4095,4095,0,4095,0,0,3325,59
0,4095,0,3,4095,842,4095,4095,4095,0,4016,14,2680,4095,3421,4095,4095,4095,0,4095,0,3019,4095,4095,55,4095,2840,3756,4095,4095
3000,4095,4095,4095,4095,4095,0,3464,28,18,4095,1104,4095,4095,4095,4095,4095,4095,4095,4095,4095,0,3801,0,2631,4095,4095,4095,4095,4095
3190,4095,4095,4095,4095,4095,4095,4095,4095,0,4071,0,0,3087,0,787,4095,824,0,3540,0,4095,4095,4095,2268,4095,2477,0,3257,0
0,4095,40,0,3648,0,3203,4095,4095,4095,4095,4095,2191,4095,2286,0,3037,0,2449,4095,4095,4095,4095,4095,0,3540,0,0,3384,0
4095,4095,4095,0,4095,0,0,3870,0,40,4095,261,4095,4095,4095,4095,4095,4095,0,4095,0,4043,4095,4095,2403,4095,2248,0,3576,0
4095,4095,4095,3108,4095,3384,0,3939,0,1269,4095,2584,4095,4095,4095,0,3167,232,0,3353,146,4095,4095,4095,4095,4095,4095,4095,4095,4095
3336,4095,4095,3771,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,1463,4095,1616,0,4095,0,0,3868,0,0,3918,0,0,3836,0
0,2568,0,3935,4095,4095,3628,4095,4095,0,3069,0,3941,4095,4095,4095,4095,4095,0,3024,369,0,3251,0,4095,4095,4095,4095,4095,4095
3240,4095,4095,4095,4095,4095,0,4095,52,0,3614,0,30,4095,1030,4095,4095,4095,4095,4095,4095,0,4095,0,0,4095,0,4095,4095,4095
4089,4095,4095,4095,4095,4095,0,3239,68,47,4095,1419,4095,4095,4095,4095,4095,4095,0,3870,0,4095,4095,4095,4095,4095,4095,0,4095,0
3223,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,0,4095,0,0,3112,20,0,3657,0,4095,4095,4095,4095,4095,4095,1854,4095,1723
4095,4095,4095,4095,4095,4095,0,3639,0,3608,4095,4095,4095,4095,4095,0,4095,0,2396,4095,4095,4093,4095,4095,0,4095,0,4095,4095,4095
4095,4095,4095,4095,4095,4095,0,4095,0,0,4095,0,4095,4095,4095,4095,4095,4095,3321,4095,3784,0,3036,0,4095,4095,4095,4095,4095,4095
3998,4095,4095,4095,4095,4095,0,3418,0,1931,4095,3136,4076,4095,4095,0,4004,0,794,4095,3272,4095,4095,4095,2454,4095,2592,0,3308,817
4095,4095,4095,4095,4095,4095,0,4095,0,0,4095,0,4095,4095,4095,4095,4095,4095,3321,4095,3784,0,3036,0,4095,4095,4095,4095,4095,4095
3240,4095,4095,4095,4095,4095,0,4095,52,0,3614,0,30,4095,1030,4095,4095,4095,4095,4095,4095,0,4095,0,0,4095,0,4095,4095,4095
0,3664,17,0,3932,0,4095,4095,4095,4095,4095,4095,0,4095,0,12,4095,2643,4095,4095,4095,0,4062,91,3601,4095,4095,4095,4095,4095
0,4095,0,3171,4095,3447,4095,4095,4095,800,4095,919,0,3812,0,4095,4095,4095,4095,4095,4095,3995,4095,4095,0,3588,0,36,4095,1264
0,3065,0,4095,4095,4095,4095,4095,4095,0,4095,0,2,2840,33,4095,4095,4095,4095,4095,4095,3660,4095,4095,0,4095,0,0,3869,0
0,4095,0,3171,4095,3447,4095,4095,4095,800,4095,919,0,3812,0,4095,4095,4095,4095,4095,4095,3995,4095,4095,0,3588,0,36,4095,1264
4051,4095,4095,4095,4095,4095,0,4095,0,0,3724,0,2139,4095,4095,4095,4095,4095,4095,4095,4095,3133,4095,4095,0,4095,0,4095,4095,4095
4095,4095,4095,4095,4095,4095,0,3767,0,21,4095,92,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,0,4059,0,4095,4095,4095
3190,4095,4095,4095,4095,4095,4095,4095,4095,0,4071,0,0,3087,0,787,4095,824,0,3540,0,4095,4095,4095,2268,4095,2477,0,3257,0
0,3576,335,4095,4095,4095,3791,4095,4095,0,3801,0,2344,4095,4095,4095,4095,4095,0,3120,0,3599,4095,4095,4095,4095,4095,0,3639,0
4095,4095,4095,4095,4095,4095,0,3313,0,3948,4095,4095,4095,4095,4095,201,4095,378,0,3223,0,4056,4095,4095,4095,4095,4095,4095,4095,4051
3223,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,0,4095,0,0,3112,20,0,3657,0,4095,4095,4095,4095,4095,4095,1854,4095,1723
4089,4095,4095,4095,4095,4095,0,3239,68,47,4095,1419,4095,4095,4095,4095,4095,4095,0,3870,0,4095,4095,4095,4095,4095,4095,0,4095,0
0,4095,0,3,4095,842,4095,4095,4095,0,4016,14,2680,4095,3421,4095,4095,4095,0,4095,0,3019,4095,4095,55,4095,2840,3756,4095,4095
0,4095,0,0,3733,0,3676,4095,4095,0,3691,1007,1395,4095,4095,4095,4095,4095,4095,4095,4095,0,3424,0,18,3501,1134,4095,4095,4095
